id	review	sentiment
ed3d226b-7f17-456a-b4d1-0b4eef5a374b	  97% certified fresh rating? Are you serious? Visuals are good, not great. Cinematography is nice. I can't even say this film had to be acted all that well because it's secondary to the action sequences and Maxes grunts which I guess is also part of the action cause it definitely isn't part of the dialogue. Having Charlize didn't hurt. No story. A mind numbing ride without too much effort required by any of the actors to portray anything other than shock, fear, dismay and hope. Well at least I am able to narrow down my list of potential critics to follow from 333 to 10. Abysmal.	0
7c62372d-350e-410f-bb2c-fbbe6c72cd72	  Tedious, repetitive, boring.	0
48ecedfa-54dc-4145-bee4-5cba13258d74	  This was by far the most crazy action film I have ever seen. Miller at 70 can nail such stuff. Razzle dazzle, what a lovely day indeed.	2
3e838cb3-ff2f-435a-ba6d-64ac867665c6	  Terrible. Don't waste your time.	0
4a89ff12-2681-419d-b55c-74e71f4db179	  With intriguing characters, bombastic action and it's insane apocalyptic world generated by the mind of George Miller, Mad Max: Fury Road is a wild, adrenaline-fueled cinematic experience that sets the bar for modern action films of this decade.	2
4baaa25c-1597-4d64-bb69-08db64e12447	  I finally got to watch this much hyped and praised action flick after six months of being released and...... I liked it. I was expecting the second coming of Christ and all I got was a fun action movie that plays it safe on narration, but puts some of the best practical stunts on screen. I guess I'm supposed to let the paper thin characters and weak villain pass? I can do that.	1
fe95cd8f-cf8e-4f58-9237-644098612b32	  If you want pure and simple action movie, search no further, this is it. Action pack from beginning to end. BTW Charlize Theron kick ass and she almost steal the show from Tom Hardy. Visually stunning with amazing 3D effect. So just sit back relax and enjoy.	2
eae04754-edbd-406b-ae69-f9b8cf0458a1	  Oh, what a movie. What a lovely movie! ;-)Best viewed in the widest screen possible in the biggest bad ass speakers you can find at full blast, it will take you to an adrenaline filled journey orchestrated by a visionary conductor/director with strong doses of humour and poetry alike. Stunts, costumes and cinematography are out of this world. If there is one action story to watch this year, this is definitely it.	2
929d8da1-b48b-4a4c-b616-a6ade4d0f201	  That was surprisingly boring!	0
e3ba8770-ec63-4b40-a663-2ecef32949a6	  Lots of action, but in the end no real reason to care if any of them lived or died. With the original, you cheered for Max. Here, he was just another guy speeding across the wasteland trying to stay alive. I was disappointed in that aspect. The cinematography was wonderful, the chases exciting, the characters lackluster at best.	1
e039870a-52da-4f89-948a-2d1d2d271496	  Action ? Yes. Visuals ? Sure. Scenario ? Not so much.I struggled to watch this in its entirety. The first 30 minutes set the tone perfectly : do not expect any coherence, depth of characters or, well, anything other than full in-you-face action here. Nothing stands up to scrutiny, no character holds up to any real logic, and of course it has nothing to do with the first movies of the same franchise.Let it be noted that Charlize Theron is the real main character here, and plays her part with talent and charisma, which sorely lack in Tom Hardy.	0
985b6244-a869-41fc-932a-1a0cfe27be5c	  As a fan of the original Mad Max trilogy, I was hesitant to watch this one as there was an American input to an Australian classic, but realizing George Miller was at the helm, I gave in and was happy I did. Tom Hardy did the role justice, but wasn't as good as Mel Gibson, and unlike most of the other reviewers I wasn't overly impressed with Theron. The hit is George Miller's vision of what an action movie should be, so I can recommend this one to all Mad Max fans	2
04dc8285-7f60-42c4-a98f-6228adab8485	  Simply "Standing Ovation"	2
f0aa0199-622c-4a98-951a-45b51c7afdfe	  The surprise smash hit of 2015, Mad Max: Fury Road is a sequel/reboot to George Miller's Mad Max (1979). What's strange about Miller is that apart from his Mad Max franchise his biggest accomplishments have been writing both Babe and Happy Feet. Very peculiar then that from the same director comes literally the most action packed film of the last decade. Unfortunately however this very strength becomes its greatest weakness.Whilst visually stunning there is barely a narrative driving the action foreword. The story goes that in a post apocalyptic wasteland, where chrome and oil are worshipped and water is in short supply, Imperator Furiosa (Charlize Theron) decides to run away from Immortal Joe, the man in charge of said chrome, oil and water, taking all of his 'wives' with her. That's essentially it, what follows next is a two hour long car chase. Somehow this Max character (Tom Hardy) tags along for the ride and apart from being able to drive in a straight line and being nifty with a wrench doesn't really add much.Theron's Furiosa is amazingly bad-ass and the only really likeable character. It's worth mentioning that it's great to see a strong female lead in an action film such as this. Hardy's Max on the other hand barely says ten words and doesn't really feel justified as the titular character. Nicholas Hoult gives an unrecognisable performance as Nux a young 'war boy' but any real hope of a character arc, for him and nearly all characters, is sacrificed in place of crane cam shots of exploding vehicles.The mostly practical visual effects are amazing to behold and Miller should be applauded for his return to physical effects and sparse use of green screen. It's visually stunning but only remains interesting for so long. Coming in at exactly two hours it felt at least half an hour too long. When Max and friends finally escape their pursuers I thought it was over and the perfect ending point, however this was not the case. They make the decision to return through the desert from where they came to confront their captor. At this point I felt cheated, not only were all the previous car chases pointless now there was to be another half hour of exactly the same.Fury Road is an amazing technical achievement and should be recognised as such but unfortunately in order to uphold this, narrative and character development are sacrificed.	1
0052a16a-d814-4fc1-bd2e-538db8a3cedd	  Best action movie I have seen in ages.	2
5cdc7d63-0d78-41cd-8a1b-fcd6f923aab6	  15 year old production hiatus, drastic changes in shooting locations, cast revamp. The fact that Mad Max Fury Road, the 4th installment of a long forgotten but highly revered franchise was made braving all these odds is nothing short of an incredible event in the recent movie history. And oh yes it's a sight to behold.Fury road takes us back to the arid dystopia which auteur George miller introduced about 35 years ago. Only now Miller has upped his game by several notches. Thanks to the massive $ 150 mn budget and creative freedom conferred on the creators by the studio. Landscapes are brighter, more dreadful, vehicles bigger and more revved up, the mad madder. Enter Immortan Joe, a ghoulish dictator/self-proclaimed messiah who has taken over an entire citadel by stealing its water supply. Under his wing is an army of ailing skinheads called the 'War Boys' who have been promised slots in Valhalla in exchange for suicidal fanaticism towards Joe and his ideas. This works very well given the downcast society where everyone is looking for redemption . Status quo turns into bedlam when Joe's army imperator, Furiosa (Played by the dazzling Charlize theron) goes rogue after stealing Joe's most prized possessions, his wives during a supply run. What ensues is a long exhilarating, chase sequence between furiosa and Joe accompanied by his army of white minions. Thrown in the midst of all this chaos is Max Rockitanksy who is picked as a human power cell by Nux, a starry eyed war boy for his pursuit on fury road. While max was rigged with ample gadgetry in the previous movies he is stripped down to one single instinct, that of survival (The Famous interceptor is shredded between two giant trucks in one of the scenes). Against will he is forced to help furiosa and the wives flee to a safe haven called the green place. Lean plot? Yes. Shallow? Definitely not. Amidst all the edge of the seat action sequences it is easy to miss the subtexts which the writers have carefully interlaced with the main story line. While the original script was slated as one long chase sequence, it became denser with time like a bottle of aging wine. Furiosa's missing arm (the elephant in the room), freakish figures scavenging swamps, Max's strange time hopping visions might all be part of a bigger universe whose surface was merely grazed in fury road. We will have to wait for the promised sequels to watch these elements unfold. (Yes there are more movies in line). At the helm of the movie is a mastermind who has crafted his art of direction over years. While he might be pretty inconsistent in making movies George Miller's devotion and bravura puts most his younger contemporaries to shame. Millers uses his outlandish creativity and visceral filmmaking style to make some of the most unforgettable action sequences ever made. Oscar winning cinematographer John Seale (The English patient) who came out of retirement for the project delivers with some stunning shots of Namibian Desert. The art direction and production design are equally stellar. Be it the adorable tumors on Nux's neck , the super cool skeleton engraving on the war rigs door or suave interiors of Immortal's Elysium , the amount of detail that has gone into each character, vehicle or set piece is simply staggering. (Check out the vehicle gallery on the official movie to know what I'm talking about). It would be a sin not to mention Margaret Sixel who puts her editing skills to to make the entire movie look like one long thrilling chase sequence. Junkie XL's operatic score works as a perfect complement to the mood of the movie. But the real stars of the movie in my opinion is its stunt crew. It is incredible and admirable how these guys pulled off a majority of death defying, jaw dropping, and plain batshit crazy stunts with real people and real vehicles instead of doing it the easy way. War boys, polecats, flamers would all have stayed as concepts had it not been for their raw calculated gutsiness. My adulation goes for the entire stunt team. This is analog movie making at its best. If you didn't see this on the biggest loudest screen, you definitely missed something. One of the biggest surprises of Fury Road was how the movie was not about Max but Furiosa, a warrior equally or more broken than the titular character (We see what you did there with the deceiving trailers, WB). Deeply conflicted and often poignant she tries to bring sense to a mad society. Played flawlessly by Charlize Theron, Furiosa is easily one of the strongest female characters to emerge out of an action flick. She is definitely among the ranks of Ellen Ripley, Sarah Conor and likes. Replacing Mel Gibson is a more reticent, feral, Tom Hardy who gets the job done but becomes subdued by Furiosa's intense screen charisma. Nicholas Hoult also puts a heartfelt performance as Nux, a rather demure war boy and Hugh Kayes Byrne as the nefarious yet graceful antagonist. Against all the praises I have heard some strong criticisms about the apparent feminist undertones of the story, but I wonder does it really matter? At heart Fury Road is a straight up action flick with beautifully choreographed stunts, minimal dialogues, strong characters and a seemingly linear storyline. There is no subtle way to put it. Fury Road is every adrenaline Junkies dream come true. If road warrior is the punk's Sistine chapel, Fury road is summer action flick's Holy Grail .	2
79ded464-3d06-46b6-83b4-6e6e7680a9ad	  To let you know I had not watched the original Mad Max movies when I had watched this film, so my judgment comes from the film on its own basis, and using that fact I must saw that George Miller does a good job as far as the cinematography of it. John Seale, the cinematographer, does a exceptional job here. There are many shots of the film that feel like the belong here. John Seale also did some of the Harry Potter movies were he also did a great job in. The action is directed to perfection and left me in awe struck at the amount of time and special effects put into this film with no cgi being added to boggle it down. As for characters Tom Hardy is good as Max. He hardly says a word and I really love that when watching the film. I loved that he was all about action and doing stuff and not so much about talking, because a lot of times in the movies just your facial expressions can say so much about a scene, and Tom Hardy was no exception. The fact of the matter is that he was undoubtedly Max. Now Charlize Theron I adored as Furiosa. She was what won the movie for me and made it awesome. I still remember after seeing this film the first thing I thought was "Dam she could be a great Wonder Woman." I mean seriously forget Gal Godat and get Charlize to play Diana, and bet I would love it along with everyone else. I mean the woman really does lead these women from the terrible and crooked husband. Nicholas Hoult and Hugh Keays-Byrne sadly were not as good or interesting. I mean they were just raging fits of anger. They didn't think and they had no brain. I mean really they were not compelling villains at all. In fact I found myself quite bored with them to the point were it didn't make any sense. Now with that being said I am going into all the problems with this film. The lack of story- While there were interesting characters it lacked any type of good characters which hinders the film quite a bit for me cause I do like a good story. That being said there is some story here unlike what people are saying it just takes some time to get to itThe entire first 20 mins were boring- I mean at first I was into it, but it felt like the action sequence would just keep going and going and honestly if it wasn't for my desire to finish my food I probably would have gone to sleep. Not good movie. Not good at all. The villains suck!!!- No really they do. There bad and awful villains to the point were I wanted them all dead. __ OK now that the issues are out the way the film is still decent enough. I won't be recommending it to anyone probably unless there just really into action films tho. Still tho there is a lot that we can still love with Mad Max: Fury Road which is why I am still giving it a 7/10.	1
166e440d-2cb5-4db7-97da-371d64bc74e1	  4.75 stars. What a lovely day! This movie was awesome. Very cool story, over the top action sequences and an awesome aesthetic. Very anxious to see what George Miller has in store for us next. The only knock is it had more CGI than I was expecting, but still awesome nonetheless. I highly recommend this one.	2
4f50b188-f664-41aa-86b8-7c238bc2d96c	  Best action film of 2015	2
edf22203-c0e5-4541-9d17-affe6d9232fc	  Slap post-apocalyptic on anything and It becomes interesting. That was clearly the intent with Mad Max: Fury Road.There was barely any story involved. This coupled with what appeared to be B Grade stunts along with sporadic visual effects, the new Mad Max can definitely be skipped altogether.However, Charlize Theron's performance must be recognized in this movie, which was excellent.	0
4df02fe9-61ad-41c5-b529-a767293176f6	  Mad Max: Fury Road is the best action movie i've ever seen. George Miller returns after 3 decades to continue the saga "MAD MAX" and his return is glorious and epic in every sense. The style of the original trilogy is respected and used the same formula but with better effects and best choreography. The action scenes are amazing, it was a pleasure to see some sequences well made and very well edited in post-production. Tom Hardy is such a good Max as Mel Gibson and the fans will be very satisfied with the final result. Literally, this is the first film that of truth, the 2 hours of film are 2 hours of pure action, exciting, violent and frantic. The climax never drops, the story never becomes loose. I repeat: is the best action movie i've ever seen in a long time. Applause to the whole team, and in particular to the director, George Miller.Review en Espa�ol:Mad Max: Fury Road es la mejor pel�cula de acci�n que jamas he visto. George Miller regresa despu�s de 3 d�cadas para continuar con la saga "MAD MAX" y su retorno es glorioso y �pico en todo sentido. El estilo de la trilog�a original es respetada y se usa la misma formula pero con mejores efectos y mejor coreograf�a. Las escenas de acci�n son incre�bles, fue un placer ver unas secuencias bien hechas y muy bien editadas en post-producci�n. Tom Hardy es tan buen Max como Mel Gibson y los fans estar�n muy satisfechos con el resultado final. Literalmente, esta es la primera pel�cula que de verdad, las 2 horas de pel�cula son 2 horas de acci�n pura, emocionante, violenta y fren�tica. El cl�max nunca cae, la historia nunca se vuelve floja.REPITO: Es la mejor pelicular de acci�n que he visto en mucho tiempo. Aplausos a todo el equipo, en especial al director, George Miller.	2
60287936-3744-47ec-983a-551673fb521e	  Finally got a chance this film. It ROCKS! I see the film as a metaphor for the struggles women experience in what is largely a male dominated society... and Charlize Theron is absolutely badass as the main character! Max, much like the audience, is along for the ride.	2
e9220c50-2bc9-4c4a-a1a4-42e4cd104e7e	  I liked that the movie was about Furiosa, not Max. Furiosa in particular seemed a rich character. Well, I guess that's what you get when you actually have a talented actor at work. Tom Hardy, who I like very much, had a hard time stepping out of the shadow of older Maxes who shall not be named, yet held my attention well. But:1. It seemed that F & M were a perfect match. Why didn't they actually hit it off?2. The ritual of the "culture" was WAY overdone. There's value in ritual, especially for "primitive" cultures like that into which civilization had devolved in the movie; but beyond a certain point, ritual becomes a survival risk.3. Why didn't Furiosa speak Aussie?4. No reason is given for Max leaving, except that Max always leaves. Honestly, couldn't something have been done with that? Why can't Max finally find something that can make up, even just a bit, for the loss of his family?	1
992b5e6a-43a0-4388-9b93-f56efe7c2cd4	  Mad Max: Fury Road is a finely tuned, visually insane and relentlessly kinetic action thriller that brings George Miller's surprisingly thorough fictional world roaring to life.	2
ee1685f3-ec64-4629-8401-cb254bb8f2a8	  Mad Max: Fury Road is maybe the best reboot of all time. The lack of plot and character development is out shined by marvelous action and visual effects.	2
f685da34-8317-4faa-9823-57ac1598ea8b	  So, really now. That's the ''film of the year''? I wonder what the worst film would be like.	0
f4489690-e9e7-4fd9-817d-16dcc3aff7e7	  Frenetic, Furious, Fantastic. Felt like a 4 hour movie but not in a Peter Jackson, King Kong sort of way. Worth the watch. Exhausting.	2
a4d27af1-aa0b-4e4c-b061-8f4aa3f30fe9	  This has to be one of the best pure action movies I've seen in a while. Although it lacks story telling this film exceeds my expectations with excellent action with remarkable cinematography and special effects throughout.	2
156cdcb4-39cf-4713-86e2-d8b7e5c9a3e7	  Wow...still trying to process everything I just saw. Pretty sure there were a few scenes I didn't even blink because so much insane stuff was happening all at once. Did I understand everything that was going on? Not really...but at least it looked pretty. Funny thing is Mad Max really feels like he's barely in the movie, but you won't even care because Charlize Theron is really the star of the movie and she kills it.	2
e6e26ae1-8cc4-4cb9-b0b3-889cab446a7d	  benchmark of action movie	2
094c17f1-80c1-4c9e-acc1-e6bbf069df89	  Although very, very simplistic on the story side of things - with a plot revolving around the protagonists attempts to escape the Citadel before deciding to go back - Mad Max: Fury Road excels on every other front. With brilliant visual and practical effects, tons of creative imagery, engaging characters, great acting, pulse-pounding music, and exhilarating action, Fury Road is a thrilling cinematic experience.	2
87805971-438d-4c44-882c-030be9daef98	  I'm not a gore for gore's sake kind of viewer, but being old school... Mad Max back in the day was one of the goriest movies out there. THIS Mad Max really doesn't have a drop of blood in it. A lot of "crash. boom, bam" but nothing really at stake. If you are expecting to see the old gritty, hardcore Mad Max where death, rape, and dismemberment are just around the corner... you are not going to find it here. If you want another homogenized 21st century type "action" film, it's worth a look.	1
eec1deee-c1be-4029-82d7-2e38250ef8fa	  horrible movie,,,, so overrated u will want to kill yourself after watching this shit...	0
7dd2257b-3e0b-49a8-89fb-eb22211e8488	  I want the hours of my life back... Bad story, no dialogue...stupid effects... Don't waste your time.	0
e2374603-86fe-4734-bd29-2f49e05edb8f	  an flawless movie .......but is it better than road warrior .......less of max and more of furiosa not that I complain......	2
920f8833-4dae-4f82-bb1a-2a7f944d9ca4	  George Miller unleashes a feverish, ferocious film and it's an intense wild ride. Acrobatic "Mad Max: Fury Road" is thrilling and treats the audience to some astonishing action sequences. But the action doesn't dull the emotional impact and that's mainly due to Charlize Theron's fierce performance."Mad Max: Fury Road" is a ride worth taking. Wall-to-wall pumped-up adrenalized fun, it's ridiculously good.	2
20a90b28-8c18-4f23-aa4d-0790dfcac2c8	  The "acting" was fine, the special effects were fine, the fighting and crashing were fine. If there was a story inside the running away then turning around to attack the very place they were running from, I completely missed it. If that was the story, how silly.	0
7ef7866f-70f4-495b-a6b6-a612a9fb52c2	  What a thrill ride, nearly non-stop action for 2 hours, gets your adrenaline pumping all the way. Story aside, it's weird, original and fun. Charlize Theron is the new Sigourney Weaver of tough women roles. Best I've seen this year so far, it makes Avengers Age of Ultron look like a daytime cartoon.	2
de6ab48b-0817-43ea-ba6d-0a3a93dc219b	  No, no, no, no.Not about Mad Max, it's about car chases. Glorious, exploding, no CGI car chases. But that's it. Plot - No. Acting - Barely. Those horrible movie tropes - Yup. Mumbled and dull dialogue - Yup!People be crazy.	0
1bd1d90b-be6e-41ae-81f1-c09985e8c7b1	  Great action, great acting, great story. First three films should have been referred to either in narrative or in character interactions to strengthen life of setting/environment.	2
445fa28d-5efc-4f73-8c66-b7bc15b1d36e	  Just take a minute and breathe.	2
994fd3c3-f06a-43e6-9303-3814cdea5d1f	  WHAT A DAY WHAT A LOVELY DAY INDEED!!! My god!!! This film kicked my ass!!! This is what action films have been sorely missing for the past ten years or so. Imagine if a 12 year old kid circa 1984 got hold of a lot of black tar heroin and fireworks and decided to make a movie but this time with a bigger budget. This film is great, with some of the best action films ever put to celluloid, Tom Hardy and Charlize Theron are both terrific as the leads and the film never slows down. This is one of the best films so far of 2015 and one of the best of the last several years. Also can we please get that guitar flamethrower dude in more movies please. We seeing this movie pour yourself a cup of gasoline induced goodness cause this is one of the best films of the year.	2
d9bc6c5b-8be2-42f6-a893-a8930b2d0bd6	  Can't even stop breathing... Charlize Theron deserves Oscars	2
9b23300a-77ea-49be-b91c-52c72c7c5518	  One of the most awaited films this year. I've seen the old film series lately as a warm up, and they where quite good to be honest.This film is even more intense and filled with effects and actions. You get some breaks from the action and the pretty good story makes it whole. The actors are solid but again - this is all about the action. I really dug that guitarist - funny, clever and original.8 out of 10 sips of mothers milk.	2
b8ce5ff7-6ea4-48e0-bd48-4c688441ebbe	  There is no question; this thoroughly modern Max is an extremely entertaining synthesis of mess and noise. The antidote to the onslaught of comic book superheroes and vigilantes of the last few years was anti-hero Max... or so we thought. Director George Miller subverted all our expectations of this film, from tweaking the gender roles in action films to astronomical production aesthetics. Few directors have the tenacity to unleash the kind of physical carnage Miller splashes across the screen here. You'll barely have a second to breathe as he seamlessly shifts from one insane set piece to another, ratcheting up the stakes and assembling his meticulous symphony of carnage with the combined result being one of the most successfully ambitious action extravaganzas committed to film.	2
df18ceaa-6e99-4e8c-a162-ca58b10338c0	  Having never seen a Mad Max film in it's entirety (I know..), and having heard of its strangeness, as someone put it, I went into Mad Max Fury road a little, well, unsure. But, suffice to say, it was good. Very good. The first 20 minutes or so are, to be frank, the weakest part of the movie. Its slow, somewhat uninteresting and as a newcomer its admittedly a little hard to get on board with the madness (pun not intended). But as the movie progresses, um, yeah, so......The action is sensational. This is one of the best action movies I've seen, and its weird how one and a half hours of action can greatly sustain your interest.Tom Hardy as Max was brilliant and so was Charlize Theron as Furiosa, and the setting was prettey sublime. There were a few things that bothered me though. One, was that Nicholas Hoult's character, whilst a great character, had a romance with some girl which blossomed in about 3 minutes, and I'm not even exaggerating.Also there was admittedly a lot of screaming and nothingness in terms of plot. But, honestly, by the time the film concluded, I had the biggest, happiest grin on my face in a long while.	2
a95f7a21-ffe6-4291-b7fb-c83893a066d3	  What a lovely movie! I had never seen a Mad Max movie before this one, and honestly, I don't think it's necessary. Each Mad Max movie pretty much stands on its own, including this one. Even more with this one since Mel Gibson didn't return, and this movie has a very different style to it than the others as well. This movie is very simple in the story department, but the main draw of the film is the extreme, practically non stop action, and just crazy world. George Miller did a great job focusing on practical effects over CG, and it shows in some ridiculously awesome action. The soundtrack is also amazing, perfectly putting the action into a musical form, even serving as the sound effect track for a good portion of the movie. The movie is just really exciting, adrenaline pumping craziness. It's definitely a weird universe though, which I could see turning some people away, and it can also take a while to figure out just exactly what's going on with the world as well, and what story is there is pretty thin, but the main focus of the movie is on the action, world building, visuals, and the soundtrack, and in those areas, I can think of very few films that do as well as Fury Road did.Personal Grade: S+Technical Score: 82%	2
85b44417-7642-4733-ab79-b51130822032	  So boring. Nothing much happens, it's just car-chase action non-stop.	0
3e2895dd-1e39-43fc-b718-ffcf40926e71	  This was such a good movie. My goodness. I have absolutely nothing bad to say about it. Watch it on the biggest screen possible. Thank you George Miller.	2
6c95a749-b85e-4fc2-a31f-6337329ca9c7	  One of those rare films that gets better with each viewing, Deceptively smart and progressive wrapped in a heart pounding chase.	2
f1777009-8208-4c3c-aff6-58c57ce1bbad	  Believe the hype. Max is back and he's kicking ass. While Tom Hardy isn't quite as good at being Mad Max as Mel Gibson was (srsly, Gibson is a raging bigot. He's already mad), he has the look and his terse acting actually helps him sell his traumatized road warrior persona. Charlize Theron is the woman of the hour as Furiosa, a badass warrior woman out to redeem herself. The plot begins with Max being captured and Furiosa making off with some precious goods that Immortan Joe, the ruler of The Citadel, can't let slip away. Max is serving as a "blood bag" for Nux, a Warboy with terminal cancer. Nux figures chasing down Furiosa is his last chance at immortal glory, so he drags Max along for the ride. Thus, the chase begins.Every character cast for this film is pretty much perfection. If you remember the bizarre characters from Road Warrior, you'll recognize similar horrors and mutants here. The world is dead and irradiated, so there's plenty of twisted creations all around. The gangs themselves are all very well-defined, as are their leaders (I loved the Guntown dude's vehicle). The music is fantastic, and the environments are legit video game-quality otherworldly (the storm sequence and the swamp were particularly awesome). The action as a whole puts the end chase in Road Warrior to absolute shame, which is a tall order but one that Fury Road fulfills.My only issues with the movie were that the 3D stuff was overdone, the movie should have been an hour longer (I still prefer 3-hour movies for films that aspire to real art), and some leaps in logic (apparently everyone in the post-apocalypse has the same blood type). But those things aside, Fury Road is well worth the price of admission. Action movies will be compared to this for a long time to come.	2
641efd84-00bb-476b-9886-ab9829c9982d	  If the first two films of the post-apocalyptic Mad Max saga, became indispensable cult films, and entered through the front door of the big productions unfit for cardiac history. Then Mad Max Fury Road with Mr. Miller, over the years in this wasteland will be finally received into the very gates of Valhalla. And there will be revered as a hero, who made a spectacular masterpiece on human decadence and ultimate redemption, as the true artisan director of those car chases outputs of your own nightmares, and for bringing maximum glory a work 25 years of dedication and sacrifice. These unique virtues it goes without saying that scarce in the film pretentious and empty action today !!	2
e744f4b2-8cba-4c66-b506-e227b0b0cac7	  Well made but meaningful visual style. And totally collapsing story together with average actors performance. That feeling when every time you are in one step from catch the fish but each time it swim away. 6/10	2
fdccb5cf-3170-479e-922d-80247b809c4a	  Half of my face is melted off	2
5b31954c-eac6-4dbc-9faa-a8deea4454b4	  Just back from seeing Mad Max Fury Road. It's been about an hour since the movie let out and I have almost successfully slowed my heart rate back to normal. To say this movie is a little bit intense is like saying a ghost pepper has a little bit of a kick. This might have spoiled all future action movies for me by setting the bar so ridiculously high. Wow.	2
7cc4bef1-dd37-4200-b249-50b5c923f53f	  Such an incredible movie! I'm going to go and say its definitely, by far, the best one of the franchise! Charlize Theron is the show stealer with Tom Hardy being fantastic in the title role.	2
bba96133-9209-47a5-b9a7-f1f53301b76c	  Haha, I wasn't sure what to expect with that movie. Charlize Theron is fantastic in her role.	1
f931f20f-a258-4217-9dd5-aad3eafa8974	  Theron was so passionate...an excitement finally.	2
35ac6a41-70be-4918-8cc1-8ca742f274d6	  It's been 30 years since Max left us in the big screen. Now he comes back with a new actor portraying the lone wolf from Mel Gibson in which he had established 36 years ago. While the film may look like Furiosa's story, Max's character holds on his own and shows that there are men who do selfless things without any thought of reward, nothing but the silent respect that women should give and acknowledge. And when you do, they're gone...going their own way.	2
503fcb46-cc83-44c4-a0f2-cf27dc9b3ae9	  Fury Road is the best movie of the year to date. An outstanding achievement of movie making.	2
be4787af-0296-422b-ac5f-e1f4cc3212bd	  George Miller's Mad Max: Fury Road is one of the most, lush and vivid movies I've seen in a long time. The cinematography for this film is an absolute marvel- showcasing the sprawling outback desert through hues of oranges and reds during the daytime, contrasting it with beautiful midnight blues at night. All this comes together to give the movie a very lively atmosphere. The score alleviates the sense of rush and is smartly used diegetically as well as non-diegetically. The action scenes are shot brilliantly with minimal special effect, furthering its case as a masterpiece. Finally the acting especially that of Charlize Theron as Imperator Furiosa is top-notch and no character is left needing further characterisation. Tom Hardy's Max is a man of little words, but the performances are so strong that the movie doesn't need dialogue in order to flourish. This movie is definitely not hyped up- go see it and then go see it again.Rating: 5/5	2
90d44ebf-bec8-4f99-af1e-b3652dff77b7	  To be honest this is better then life	2
33a6fe2f-fde9-477b-9067-8064adcb1f68	  A glorious cacophony of action and noise underscored by nuanced performances that help tell and sell the story without words.	2
b6ed6db8-b0f2-40b5-afc6-f6ee195a0ad9	  ONE of the best action films. Adrenaline pumping and over-the-top action sequences. Awesome performances by Tom Hardy, Charlize Theron and surprisingly by Nicholas Hoult.	2
bcf1745a-0fc2-42ed-9308-63ce3d6af65e	  A 90 min chase scene. A redux of the Road Warrior . 3/6	0
5103dc8b-290a-4fd5-b93e-faceae4cc438	  Have not seen Star Wars yet, but so far, this is the best movie of the year. I NEVER thought I would EVER say anything remotely close to that when it was in reference to a Mad Max movie. :)	2
d108fa38-8587-454f-8da4-a46457ffea1a	  97% you guys must of been watching a different movie from me this movie is horrible	0
2bda5f9e-fc3d-4575-863b-9d71e94b62cb	  Words cannot describe how I felt in the theater for the first time seeing this film. Beautifully shot, directed, acted and the visuals are off the charts... This movie is insane and how George Miller handled the scale of this movie is beyond me. Mad Max: Fury Road is a must see, and is going to go down as one of the better action movies of recent time.	2
39e950d2-59bf-4346-baae-c0ad4a654937	  George Miller burst onto the cinematic landscape in 1979 with the 70's exploitation car chase masterpiece Mad Max then exceeded the brilliance of that debut with a sequel (Mad Max 2) that truly cemented him as a visionary and visceral filmmaker. Now, almost thirty-five years later, Miller demonstrates with Mad Max: Fury Road that he's lost none of his vitality; however, where previously the thinness of plot and character felt appropriate in this franchise, here they read as omission and highlight the fact that at the end of the day this is little more than a well-executed two-hour car chase.Furiosa (Charlize Theron) is the true hero of this story. Despite living in the aggressively patriarchal society of the Citadel ruled by Immortan Joe (Hugh Keays-Byrne) she has attained a position of some authority. When she sets out on a trade mission she takes with her a group of Immortan's breeders with the intention of seeking refuge in a remote society of women. Max (Tom Hardy), spends the first half hour of the film held captive as a human blood bag for one of Immortan's goons until he escapes and teams up with Furiosa.Miller's strong point is the detail with which he paints his world. The colours, the costumes, the makeup, the souped up vehicles, the dare-devil stunts, the magnificent collisions, the heavy metal guitarist screeching out the pursuit's soundtrack. It's riveting stuff. Imaginative and witty. And as an exercise in action direction it's pretty flawless. But the film aspires to being more than a thrilling roller coaster ride. It asks us to care. And on this level it falls short.We learn in the opening scene that Max failed to protect his wife and daughter and so (groan) there are subsequent snippets of his daughter haunting him throughout the film. The breeders are all so damn beautiful (including super model Rosie Huntington Whiteley) and given little chance to develop individually that their shared plight is easy to dismiss. The developing bond between Furiosa and Max thankfully doesn't end with a kiss but nor is it of much consequence. Nicholas Hoult, as one of Immortan's gang, has a defined arc in the story which only makes you wonder why him and no one else?Theron, with her buzz cut, racoon eyes and prosthetic arm, makes a fine action heroine. Hardy, similarly, has just the right brooding presence (and pouty lips) to more than comfortably fill Mel's boots. They look great together and I wish they were given more to do than drive from A to B and back again. Another subplot, another significant complication would've been welcome meat on these narrative bones. Fury Road is indeed audacious and thrilling but you'll come away affected far more by Miller's virtuosity than the film itself.	2
52e76cd8-f2c1-409f-abd5-4b80ce21aae0	  Minus four for plot, but plus five for spectacle!	2
7ff55a87-f69e-4646-979d-5fe812eacfb1	  Such a disappointment...:( The only thing I liked about this movie was Tom Hardy...	1
8e4ea298-32a1-4ce7-a5bb-46da294c5679	  Overhyped movie. Scenario is inexistant and action scene are boring	0
